Product_ID,Product_Name,Category,Brand,Price,Rating,Description,Seller,City,State,Stock_Quantity,Discount_Percentage,Features
P11035,Samsung Mobile Model 5512,Mobiles,Samsung,57584,3.6,Samsung mobiles product with premium features.,Seller_146,Delhi,Tamil Nadu,400,8,"Mobiles,Samsung,Samsung mobiles product with premium features."
P11036,Roadster Clothin Model 9640,Clothing,Roadster,130386,4.1,Roadster clothing product with premium features.,Seller_423,Pune,Tamil Nadu,1,3,"Clothing,Roadster,Roadster clothing product with premium features."
P11037,Nike Footwea Model 7487,Footwear,Nike,9101,3.3,Nike footwear product with premium features.,Seller_13,Delhi,West Bengal,373,65,"Footwear,Nike,Nike footwear product with premium features."
P11038,Vivo Mobile Model 1979,Mobiles,Vivo,58936,4.6,Vivo mobiles product with premium features.,Seller_433,Delhi,Telangana,266,1,"Mobiles,Vivo,Vivo mobiles product with premium features."
P11039,LG Home Appliance Model 1529,Home Appliances,LG,149097,4.6,LG home appliances product with premium features.,Seller_437,Hyderabad,Tamil Nadu,283,24,"Home Appliances,LG,LG home appliances product with premium features."
P11040,Bata Footwea Model 3443,Footwear,Bata,91737,4.7,Bata footwear product with premium features.,Seller_218,Ahmedabad,Maharashtra,319,37,"Footwear,Bata,Bata footwear product with premium features."
P11041,Whirlpool Home Appliance Model 5628,Home Appliances,Whirlpool,106988,4.1,Whirlpool home appliances product with premium features.,Seller_41,Pune,Telangana,311,6,"Home Appliances,Whirlpool,Whirlpool home appliances product with premium features."
P11042,Whirlpool Home Appliance Model 528,Home Appliances,Whirlpool,52347,4.1,Whirlpool home appliances product with premium features.,Seller_164,Bengaluru,West Bengal,185,48,"Home Appliances,Whirlpool,Whirlpool home appliances product with premium features."
P11043,Adidas Footwea Model 3302,Footwear,Adidas,83014,5.0,Adidas footwear product with premium features.,Seller_199,Ahmedabad,Gujarat,431,45,"Footwear,Adidas,Adidas footwear product with premium features."
P11044,Acer Laptop Model 3438,Laptops,Acer,115896,4.0,Acer laptops product with premium features.,Seller_67,Chennai,Telangana,147,4,"Laptops,Acer,Acer laptops product with premium features."
P11045,Wrogn Clothin Model 9642,Clothing,Wrogn,50313,4.8,Wrogn clothing product with premium features.,Seller_198,Pune,Gujarat,75,69,"Clothing,Wrogn,Wrogn clothing product with premium features."
P11046,Allen Solly Clothin Model 2406,Clothing,Allen Solly,134292,3.0,Allen Solly clothing product with premium features.,Seller_66,Hyderabad,Gujarat,201,8,"Clothing,Allen Solly,Allen Solly clothing product with premium features."
P11047,Puma Clothin Model 2498,Clothing,Puma,33815,4.7,Puma clothing product with premium features.,Seller_487,Pune,Karnataka,437,65,"Clothing,Puma,Puma clothing product with premium features."
P11048,Roadster Clothin Model 5989,Clothing,Roadster,30061,3.2,Roadster clothing product with premium features.,Seller_186,Chennai,Tamil Nadu,201,62,"Clothing,Roadster,Roadster clothing product with premium features."
P11049,Sony Electronic Model 8603,Electronics,Sony,125646,4.1,Sony electronics product with premium features.,Seller_40,Chennai,Telangana,236,67,"Electronics,Sony,Sony electronics product with premium features."
P11050,Philips Home Appliance Model 3625,Home Appliances,Philips,45965,4.4,Philips home appliances product with premium features.,Seller_199,Delhi,Delhi,299,17,"Home Appliances,Philips,Philips home appliances product with premium features."
P11051,Puma Footwea Model 8136,Footwear,Puma,48737,4.5,Puma footwear product with premium features.,Seller_454,Hyderabad,Gujarat,131,32,"Footwear,Puma,Puma footwear product with premium features."
P11052,Sony Electronic Model 8431,Electronics,Sony,14324,3.9,Sony electronics product with premium features.,Seller_423,Hyderabad,Karnataka,92,10,"Electronics,Sony,Sony electronics product with premium features."
P11053,Roadster Clothin Model 5549,Clothing,Roadster,12050,5.0,Roadster clothing product with premium features.,Seller_345,Ahmedabad,Tamil Nadu,132,59,"Clothing,Roadster,Roadster clothing product with premium features."
P11054,Noise Electronic Model 4714,Electronics,Noise,81059,4.3,Noise electronics product with premium features.,Seller_177,Pune,West Bengal,426,62,"Electronics,Noise,Noise electronics product with premium features."
P11055,Whirlpool Home Appliance Model 8625,Home Appliances,Whirlpool,85246,3.4,Whirlpool home appliances product with premium features.,Seller_224,Kolkata,Delhi,178,22,"Home Appliances,Whirlpool,Whirlpool home appliances product with premium features."
P11056,Philips Home Appliance Model 1619,Home Appliances,Philips,112708,4.2,Philips home appliances product with premium features.,Seller_149,Hyderabad,Karnataka,84,32,"Home Appliances,Philips,Philips home appliances product with premium features."
P11057,Philips Home Appliance Model 9507,Home Appliances,Philips,109487,5.0,Philips home appliances product with premium features.,Seller_170,Ahmedabad,Tamil Nadu,146,49,"Home Appliances,Philips,Philips home appliances product with premium features."
P11058,Samsung Mobile Model 3355,Mobiles,Samsung,139224,3.5,Samsung mobiles product with premium features.,Seller_447,Mumbai,West Bengal,492,24,"Mobiles,Samsung,Samsung mobiles product with premium features."
P11059,Vivo Mobile Model 2281,Mobiles,Vivo,7687,3.5,Vivo mobiles product with premium features.,Seller_105,Ahmedabad,Delhi,13,46,"Mobiles,Vivo,Vivo mobiles product with premium features."
P11060,Adidas Footwea Model 5792,Footwear,Adidas,8033,4.7,Adidas footwear product with premium features.,Seller_255,Chennai,West Bengal,72,14,"Footwear,Adidas,Adidas footwear product with premium features."
P11061,Roadster Clothin Model 7946,Clothing,Roadster,68079,4.7,Roadster clothing product with premium features.,Seller_480,Mumbai,Maharashtra,216,54,"Clothing,Roadster,Roadster clothing product with premium features."
P11062,Wrogn Clothin Model 7759,Clothing,Wrogn,112816,3.5,Wrogn clothing product with premium features.,Seller_426,Kolkata,Maharashtra,470,59,"Clothing,Wrogn,Wrogn clothing product with premium features."
P11063,Nike Footwea Model 7199,Footwear,Nike,77074,3.3,Nike footwear product with premium features.,Seller_355,Delhi,Delhi,378,23,"Footwear,Nike,Nike footwear product with premium features."
P11064,JBL Electronic Model 8918,Electronics,JBL,138127,3.7,JBL electronics product with premium features.,Seller_65,Bengaluru,Tamil Nadu,140,15,"Electronics,JBL,JBL electronics product with premium features."
P11065,Puma Footwea Model 9330,Footwear,Puma,117856,4.2,Puma footwear product with premium features.,Seller_333,Hyderabad,Telangana,324,32,"Footwear,Puma,Puma footwear product with premium features."
P11066,Samsung Mobile Model 9240,Mobiles,Samsung,16304,4.0,Samsung mobiles product with premium features.,Seller_267,Mumbai,Delhi,9,8,"Mobiles,Samsung,Samsung mobiles product with premium features."
P11067,Xiaomi Mobile Model 5450,Mobiles,Xiaomi,102193,4.4,Xiaomi mobiles product with premium features.,Seller_135,Hyderabad,West Bengal,462,21,"Mobiles,Xiaomi,Xiaomi mobiles product with premium features."
P11068,Asus Laptop Model 2026,Laptops,Asus,32067,4.8,Asus laptops product with premium features.,Seller_334,Kolkata,Telangana,248,33,"Laptops,Asus,Asus laptops product with premium features."
P11069,Bata Footwea Model 3516,Footwear,Bata,18748,3.4,Bata footwear product with premium features.,Seller_110,Hyderabad,West Bengal,469,12,"Footwear,Bata,Bata footwear product with premium features."
P11070,OnePlus Mobile Model 851,Mobiles,OnePlus,38682,4.6,OnePlus mobiles product with premium features.,Seller_69,Bengaluru,Karnataka,374,44,"Mobiles,OnePlus,OnePlus mobiles product with premium features."
P11071,Philips Home Appliance Model 4073,Home Appliances,Philips,40853,4.6,Philips home appliances product with premium features.,Seller_260,Kolkata,Tamil Nadu,433,61,"Home Appliances,Philips,Philips home appliances product with premium features."
P11072,OnePlus Mobile Model 8271,Mobiles,OnePlus,82413,4.5,OnePlus mobiles product with premium features.,Seller_95,Hyderabad,Tamil Nadu,99,14,"Mobiles,OnePlus,OnePlus mobiles product with premium features."
P11073,HP Laptop Model 6650,Laptops,HP,20290,4.4,HP laptops product with premium features.,Seller_174,Delhi,Tamil Nadu,107,58,"Laptops,HP,HP laptops product with premium features."
P11074,Noise Electronic Model 5915,Electronics,Noise,47742,4.9,Noise electronics product with premium features.,Seller_77,Bengaluru,Gujarat,440,44,"Electronics,Noise,Noise electronics product with premium features."
P11075,Puma Footwea Model 5787,Footwear,Puma,21626,4.5,Puma footwear product with premium features.,Seller_476,Mumbai,Tamil Nadu,72,63,"Footwear,Puma,Puma footwear product with premium features."
P11076,JBL Electronic Model 4702,Electronics,JBL,25120,4.6,JBL electronics product with premium features.,Seller_216,Ahmedabad,Karnataka,263,45,"Electronics,JBL,JBL electronics product with premium features."
P11077,Samsung Home Appliance Model 4599,Home Appliances,Samsung,100003,3.3,Samsung home appliances product with premium features.,Seller_168,Pune,Karnataka,57,9,"Home Appliances,Samsung,Samsung home appliances product with premium features."
P11078,Samsung Mobile Model 6678,Mobiles,Samsung,132505,4.8,Samsung mobiles product with premium features.,Seller_1,Delhi,Gujarat,257,14,"Mobiles,Samsung,Samsung mobiles product with premium features."
P11079,Lenovo Laptop Model 9684,Laptops,Lenovo,92983,3.5,Lenovo laptops product with premium features.,Seller_185,Pune,Karnataka,321,31,"Laptops,Lenovo,Lenovo laptops product with premium features."
P11080,Allen Solly Clothin Model 2303,Clothing,Allen Solly,111568,4.3,Allen Solly clothing product with premium features.,Seller_12,Hyderabad,Telangana,46,36,"Clothing,Allen Solly,Allen Solly clothing product with premium features."
P11081,LG Home Appliance Model 8422,Home Appliances,LG,11995,3.5,LG home appliances product with premium features.,Seller_299,Hyderabad,West Bengal,233,46,"Home Appliances,LG,LG home appliances product with premium features."
P11082,Lenovo Laptop Model 3938,Laptops,Lenovo,62261,3.1,Lenovo laptops product with premium features.,Seller_202,Kolkata,Telangana,20,35,"Laptops,Lenovo,Lenovo laptops product with premium features."
P11083,Levis Clothin Model 3884,Clothing,Levis,110194,4.4,Levis clothing product with premium features.,Seller_373,Delhi,Delhi,464,68,"Clothing,Levis,Levis clothing product with premium features."
P11084,Dell Laptop Model 700,Laptops,Dell,97729,3.0,Dell laptops product with premium features.,Seller_181,Pune,Delhi,285,33,"Laptops,Dell,Dell laptops product with premium features."
P11085,Adidas Footwea Model 610,Footwear,Adidas,88037,3.5,Adidas footwear product with premium features.,Seller_423,Hyderabad,Gujarat,9,67,"Footwear,Adidas,Adidas footwear product with premium features."
P11086,Bata Footwea Model 8370,Footwear,Bata,31018,4.2,Bata footwear product with premium features.,Seller_495,Kolkata,Karnataka,355,66,"Footwear,Bata,Bata footwear product with premium features."
P11087,Puma Footwea Model 7177,Footwear,Puma,114068,3.6,Puma footwear product with premium features.,Seller_396,Bengaluru,Karnataka,82,31,"Footwear,Puma,Puma footwear product with premium features."
P11088,Whirlpool Home Appliance Model 8002,Home Appliances,Whirlpool,26445,4.7,Whirlpool home appliances product with premium features.,Seller_63,Delhi,Delhi,341,62,"Home Appliances,Whirlpool,Whirlpool home appliances product with premium features."
P11089,Samsung Mobile Model 1742,Mobiles,Samsung,149872,3.3,Samsung mobiles product with premium features.,Seller_327,Bengaluru,Gujarat,173,56,"Mobiles,Samsung,Samsung mobiles product with premium features."
P11090,Asus Laptop Model 3552,Laptops,Asus,61113,4.8,Asus laptops product with premium features.,Seller_190,Pune,Maharashtra,425,22,"Laptops,Asus,Asus laptops product with premium features."
P11091,Asus Laptop Model 1652,Laptops,Asus,112727,4.8,Asus laptops product with premium features.,Seller_242,Pune,Delhi,61,1,"Laptops,Asus,Asus laptops product with premium features."
P11092,Levis Clothin Model 8197,Clothing,Levis,31186,4.5,Levis clothing product with premium features.,Seller_18,Delhi,Maharashtra,447,40,"Clothing,Levis,Levis clothing product with premium features."
P11093,Dell Laptop Model 7592,Laptops,Dell,129606,3.7,Dell laptops product with premium features.,Seller_40,Delhi,Tamil Nadu,141,57,"Laptops,Dell,Dell laptops product with premium features."
P11094,JBL Electronic Model 4123,Electronics,JBL,58251,3.2,JBL electronics product with premium features.,Seller_384,Delhi,Maharashtra,207,55,"Electronics,JBL,JBL electronics product with premium features."
P11095,Allen Solly Clothin Model 4783,Clothing,Allen Solly,88978,4.5,Allen Solly clothing product with premium features.,Seller_327,Ahmedabad,West Bengal,131,23,"Clothing,Allen Solly,Allen Solly clothing product with premium features."
P11096,OnePlus Mobile Model 8566,Mobiles,OnePlus,131023,4.0,OnePlus mobiles product with premium features.,Seller_117,Pune,Maharashtra,176,60,"Mobiles,OnePlus,OnePlus mobiles product with premium features."
P11097,Levis Clothin Model 5591,Clothing,Levis,130402,3.7,Levis clothing product with premium features.,Seller_351,Bengaluru,Telangana,478,36,"Clothing,Levis,Levis clothing product with premium features."
P11098,Samsung Home Appliance Model 9198,Home Appliances,Samsung,104376,4.6,Samsung home appliances product with premium features.,Seller_449,Mumbai,Maharashtra,436,55,"Home Appliances,Samsung,Samsung home appliances product with premium features."
P11099,Sony Electronic Model 234,Electronics,Sony,4856,4.8,Sony electronics product with premium features.,Seller_412,Delhi,Maharashtra,286,21,"Electronics,Sony,Sony electronics product with premium features."
P11100,Puma Footwea Model 4146,Footwear,Puma,88286,4.7,Puma footwear product with premium features.,Seller_117,Delhi,Maharashtra,469,66,"Footwear,Puma,Puma footwear product with premium features."
P11101,Samsung Mobile Model 9006,Mobiles,Samsung,147723,3.8,Samsung mobiles product with premium features.,Seller_430,Hyderabad,Delhi,316,34,"Mobiles,Samsung,Samsung mobiles product with premium features."
P11102,Sony Electronic Model 2957,Electronics,Sony,21032,4.6,Sony electronics product with premium features.,Seller_239,Hyderabad,Tamil Nadu,116,41,"Electronics,Sony,Sony electronics product with premium features."
P11103,Roadster Clothin Model 5115,Clothing,Roadster,30741,3.0,Roadster clothing product with premium features.,Seller_254,Chennai,Tamil Nadu,240,62,"Clothing,Roadster,Roadster clothing product with premium features."
P11104,Noise Electronic Model 9770,Electronics,Noise,138205,5.0,Noise electronics product with premium features.,Seller_294,Kolkata,Gujarat,10,57,"Electronics,Noise,Noise electronics product with premium features."
P11105,Apple Mobile Model 9758,Mobiles,Apple,53876,3.7,Apple mobiles product with premium features.,Seller_359,Delhi,Telangana,463,54,"Mobiles,Apple,Apple mobiles product with premium features."
P11106,Acer Laptop Model 3558,Laptops,Acer,22152,3.9,Acer laptops product with premium features.,Seller_453,Ahmedabad,Maharashtra,250,57,"Laptops,Acer,Acer laptops product with premium features."
